timestamp,running_requests,waiting_requests,gpu_cache_usage
8.940696716308594e-05,0,0,1.3451165543520993e-05
2.0316476821899414,0,0,1.3451165543520993e-05
4.036790132522583,0,0,1.3451165543520993e-05
6.042165040969849,13,0,0.004371628801635663
8.049342632293701,25,0,0.019302422554914433
10.05333948135376,25,0,0.0334261463755835
12.058795928955078,25,0,0.04609714431755507
14.064955949783325,25,0,0.059655919185397366
16.06939458847046,25,0,0.07176196817454228
18.073811531066895,25,0,0.08386801716368719
20.078428268432617,25,0,0.09476346125391766
22.082539558410645,25,0,0.1063045612902358
24.087127685546875,24,0,0.11235758578480826
26.09175682067871,24,0,0.12276878791547285
28.097373723983765,22,0,0.1167157634209004
30.10152506828308,19,0,0.10187912782642616
32.105602502822876,14,0,0.07633536445933042
34.10947847366333,8,0,0.04387770200287855
36.11313772201538,9,0,0.04960789852440717
38.11758828163147,16,0,0.08914087405673699
40.12081718444824,24,0,0.13525146953983558
42.12469029426575,25,0,0.14260925709212702
44.12954092025757,25,0,0.14458657842702072
46.13369631767273,25,0,0.14614691363006604
48.13753390312195,25,0,0.14793591864735078
50.14140439033508,25,0,0.14968457016800507
52.14564323425293,25,0,0.15137941702648539
54.14955401420593,25,0,0.15314151971268308
56.1537024974823,23,0,0.14235368494680067
58.158873319625854,23,0,0.14388711781875896
60.163238763809204,23,0,0.14555506234615234
62.16764307022095,24,0,0.15324912903703103
64.17164516448975,18,0,0.11646019127557405
66.17585825920105,14,0,0.09175040017217495
68.17999362945557,9,0,0.05957521219213646
70.18398594856262,12,0,0.07948293719650812
72.18830919265747,16,0,0.10684260791197553
74.19329619407654,22,0,0.14851431876572108
76.1981418132782,25,0,0.1706011325881388
78.20262956619263,25,0,0.17212111429455357
80.20655369758606,25,0,0.17373525415977298
82.21068978309631,25,0,0.1754435521837967
84.21519541740417,25,0,0.17688282689695067
86.21889519691467,25,0,0.17847006443108293
88.22234845161438,25,0,0.18008420429630223
90.22648024559021,25,0,0.18183285581695652
92.23121452331543,25,0,0.18339319102000184
94.2358090877533,24,0,0.17759573867075584
96.23939800262451,23,0,0.17159651883835736
98.24277257919312,22,0,0.16567800599921978
100.24670004844666,24,0,0.1822632931143484
102.25224733352661,24,0,0.1836487631653283
104.25553965568542,22,0,0.16982096498661614
106.26081156730652,18,0,0.14029565661864596
108.26494574546814,15,0,0.11788601482318439
110.2682421207428,14,0,0.11130839487241573
112.27294182777405,15,0,0.11939254536405575
114.27765202522278,18,0,0.14410233646745485
116.2818808555603,23,0,0.18530325652717805
118.28564095497131,24,0,0.19493429105631999
120.28985381126404,25,0,0.20465948374426646
122.29352140426636,25,0,0.20609875845742032
124.29678344726562,25,0,0.20751113083948725
126.30022740364075,25,0,0.2090849172080761
128.30378890037537,25,0,0.2104838384245995
130.30851078033447,25,0,0.21215178295199277
132.3120141029358,24,0,0.2050630187105713
134.31647205352783,24,0,0.2063139771061162
136.32038354873657,22,0,0.19052230875805387
138.3238971233368,23,0,0.20048962242578316
140.32842016220093,24,0,0.21083356872873038
142.33352041244507,25,0,0.22093539405189455
144.3368158340454,23,0,0.20478054423415792
146.34114265441895,18,0,0.1615081446807366
148.34477829933167,15,0,0.135560846347336
150.3494691848755,13,0,0.1183299032861197
152.35361790657043,13,0,0.11866618242470706
154.35905766487122,15,0,0.13712118155038133
156.36301612854004,22,0,0.20254765075393788
158.36843705177307,23,0,0.21328168085764632
160.37213373184204,25,0,0.23318940586201797
162.37730288505554,25,0,0.23469593640288933
164.38221049308777,25,0,0.23626972277147817
166.3854546546936,24,0,0.22806451178994658
168.38960337638855,24,0,0.22935582368212204
170.39424514770508,24,0,0.23068748907092795
172.39761900901794,24,0,0.2320326056252774
174.4022135734558,23,0,0.22370633415385444
176.40579271316528,24,0,0.23470938756843285
178.4093635082245,24,0,0.2361352111160432
180.41331720352173,25,0,0.2472862273516
