timestamp,running_requests,waiting_requests,gpu_cache_usage
0.0001232624053955078,0,0,1.3447547839606777e-05
2.0193192958831787,0,0,1.3447547839606777e-05
4.031057596206665,0,0,1.3447547839606777e-05
6.041230201721191,1,0,0.001062356279332488
8.050321817398071,1,0,0.001949894436749422
10.061218023300171,2,0,0.0029988031682423033
12.070903062820435,2,0,0.004531823621962583
14.082237482070923,2,0,0.006145529362720725
16.092252254486084,3,0,0.008243346825706377
18.10260796546936,3,0,0.010448744671409216
20.113309144973755,4,0,0.01219692589056387
22.123963832855225,3,0,0.009211570270161284
24.135571002960205,3,0,0.011134569611231382
26.148771286010742,3,0,0.007920605677554704
28.15973949432373,4,0,0.01573363097239222
30.172173261642456,5,0,0.017912133722415735
32.182918310165405,6,0,0.02587308204348937
34.19316363334656,5,0,0.02271290830117123
36.203829526901245,5,0,0.01960652475021185
38.21494960784912,5,0,0.0221884539354249
40.22515058517456,7,0,0.0299880316824227
42.23611927032471,8,0,0.0381506932210911
44.24681615829468,5,0,0.02353320871939002
46.25794529914856,6,0,0.025913424687008302
48.26930069923401,9,0,0.04580234794185278
50.280027866363525,9,0,0.04195634925971248
52.29084229469299,8,0,0.039428210265857966
54.301037549972534,9,0,0.04868012317953818
56.31197118759155,9,0,0.044605516184123783
58.32292580604553,8,0,0.04098812581525757
60.33423066139221,10,0,0.050441751946532554
62.34650015830994,12,0,0.06503234135255431
64.3570294380188,10,0,0.05637212054381879
66.36724543571472,10,0,0.05279507281847151
68.37957715988159,11,0,0.06171079703616045
70.39000129699707,12,0,0.06483062813495954
72.40178942680359,13,0,0.07175611527238013
74.41335129737854,12,0,0.06924142382636522
76.42442035675049,12,0,0.06602745989268854
78.43424105644226,12,0,0.06894557777389299
80.44476890563965,15,0,0.08404717399782147
82.45493245124817,14,0,0.0806046017508707
84.46540975570679,12,0,0.07006172424458401
86.47552347183228,12,0,0.06691499805010559
88.48556971549988,14,0,0.08449094307653005
90.49762630462646,16,0,0.09527587644393043
92.50881433486938,15,0,0.091281954735554
94.51979780197144,15,0,0.09184675174481938
96.52986431121826,18,0,0.10846792087462853
98.54143333435059,16,0,0.10069523822330995
100.5530641078949,18,0,0.11150706668638977
102.56394743919373,18,0,0.11039092021569863
104.57488894462585,17,0,0.10802415179592006
106.58471965789795,18,0,0.11009507416322628
108.59596037864685,17,0,0.10794346650888209
110.60520887374878,21,0,0.133372779473663
112.61509466171265,20,0,0.12995710232239155
114.62621450424194,20,0,0.13309038096903025
116.63744568824768,18,0,0.11819049796269654
118.64734315872192,19,0,0.1205572663824751
120.6580102443695,20,0,0.12615144628377017
122.6689121723175,21,0,0.13860387558328735
124.67913937568665,22,0,0.14531420195527345
126.69171524047852,20,0,0.1319338918548203
128.7020890712738,22,0,0.14565039065126473
130.71418642997742,21,0,0.1432298320401275
132.72551608085632,22,0,0.15238761211893015
134.73639631271362,22,0,0.15433750655567957
136.7503378391266,24,0,0.17399782149724996
138.76297307014465,21,0,0.1568790930973737
140.77481627464294,20,0,0.14782889340128824
142.785418510437,20,0,0.15350375858962118
144.79644012451172,22,0,0.16785229213452924
146.80658316612244,23,0,0.1800492180250931
148.81741619110107,24,0,0.1872167610236274
150.83228754997253,22,0,0.17064938208517677
152.84305143356323,20,0,0.15405510805104694
154.85385155677795,19,0,0.15168833963126827
156.86602330207825,19,0,0.15441819184271743
158.8782901763916,21,0,0.1693584174925702
160.8889923095703,20,0,0.1600258192918521
162.89889478683472,20,0,0.1618008956066861
164.90925765037537,23,0,0.19104931215792798
166.91968894004822,23,0,0.19146618614095723
168.93271565437317,23,0,0.19212511598510007
170.94506287574768,22,0,0.18565684547422778
172.95528745651245,22,0,0.1884404878770356
174.96722173690796,20,0,0.17371542299261733
176.98118472099304,21,0,0.18097709882602908
178.99265480041504,22,0,0.19426327609160465
181.00455808639526,22,0,0.19220580127213804
183.13714218139648,23,0,0.20286970670898163
185.14810752868652,24,0,0.21460941597299732
187.16143012046814,24,0,0.21606175113967963
189.1731333732605,20,0,0.18393555935075234
191.1834785938263,19,0,0.17672767370869924
193.19377326965332,22,0,0.20202251119508363
195.35121941566467,21,0,0.1896373196347646
197.36118268966675,22,0,0.20093325982007182
199.37347435951233,20,0,0.18407003482914885
201.38400721549988,20,0,0.18571063566558643
203.39433431625366,20,0,0.18709573309307048
205.40434002876282,23,0,0.22109113403170932
207.41426253318787,24,0,0.23062544545002217
209.42734360694885,24,0,0.23206433306886487
211.43848490715027,22,0,0.21280744456248402
213.4500379562378,19,0,0.18407003482914885
215.4606854915619,18,0,0.1775210790312387
217.47505521774292,20,0,0.19614593278915593
219.48642230033875,23,0,0.2280031736212902
221.49722003936768,25,0,0.2502050751045547
223.5084912776947,22,0,0.2245202587308205
225.51946258544922,21,0,0.2169896319406156
227.5294907093048,22,0,0.22864865591759342
229.53930950164795,23,0,0.2358296464639673
231.54924631118774,23,0,0.23409491279265227
233.55998849868774,19,0,0.19536597501445607
235.5709364414215,20,0,0.20808735527076638
237.58659768104553,19,0,0.19829754044350012
239.5983018875122,21,0,0.2195177709344701
241.6095221042633,23,0,0.2416927773220553
243.65617728233337,22,0,0.2323467315734976
245.6683704853058,22,0,0.2373626669176876
247.67852687835693,23,0,0.24989578150424274
249.6898181438446,25,0,0.27076637575138174
251.69962692260742,21,0,0.22868899856111236
253.7095491886139,20,0,0.21786372255019293
255.72378826141357,20,0,0.2238209862431586
257.73331212997437,22,0,0.24341406344553074
259.7445058822632,22,0,0.24331993061065316
261.75421380996704,22,0,0.24414023102887183
